0.90461,0.3197,2003,10307332
0.12483,0.327,2000,10309332
-0.77051,0.33737,1999,10311331
-0.95059,0.34456,2003,10313334
-0.2482,0.34594,1998,10315332
0.68747,0.34351,2007,10317339
0.90386,0.34287,1996,10319335
0.77339,0.34732,1996,10321331
-0.24485,0.3561,2001,10323332
-0.9826,0.36583,2010,10325342
-0.59007,0.37059,1992,10327334
